17,http://10.21.49.68:30923/ai-video-monitor-platform/face/b536098e-6575-11f0-a09a-f4f19e042fb5.png,张超,6119857366,0,4,13,1619071663,1,2025-07-20 14:57:46
18,http://10.21.49.68:30923/ai-video-monitor-platform/face/b547dfb0-6575-11f0-a09a-f4f19e042fb5.png,周杰,2361449054,5,4,4,1487266878,2,2025-07-20 14:57:46
19,http://10.21.49.68:30923/ai-video-monitor-platform/face/b558a728-6575-11f0-a09a-f4f19e042fb5.png,吴丽,7045205529,4,0,4,1934965878,2,2025-07-20 14:57:46
20,http://10.21.49.68:30923/ai-video-monitor-platform/face/b5685ed4-6575-11f0-a09a-f4f19e042fb5.png,赵静,4434205928,2,5,15,1737793677,2,2025-07-20 14:57:46
21,http://10.21.49.68:30923/ai-video-monitor-platform/face/b578dd40-6575-11f0-a09a-f4f19e042fb5.png,黄磊,5564256779,5,0,6,1697893034,0,2025-07-20 14:57:46
22,http://10.21.49.68:30923/ai-video-monitor-platform/face/b589eebe-6575-11f0-a09a-f4f19e042fb5.png,李静,4247839463,5,4,14,1402874034,0,2025-07-20 14:57:46
23,http://10.21.49.68:30923/ai-video-monitor-platform/face/b599a8f4-6575-11f0-a09a-f4f19e042fb5.png,赵慧,7396295605,3,2,14,1458170811,2,2025-07-20 14:57:46
24,http://10.21.49.68:30923/ai-video-monitor-platform/face/b5aa1f36-6575-11f0-a09a-f4f19e042fb5.png,李婷,0024929295,5,3,5,1405381551,0,2025-07-20 14:57:46
25,http://10.21.49.68:30923/ai-video-monitor-platform/face/b5baa338-6575-11f0-a09a-f4f19e042fb5.png,李丽,7718088845,5,0,10,1886051608,0,2025-07-20 14:57:46
26,http://10.21.49.68:30923/ai-video-monitor-platform/face/b5cb625e-6575-11f0-a09a-f4f19e042fb5.png,黄娟,2464196973,2,2,18,1885109857,1,2025-07-20 14:57:46
27,http://10.21.49.68:30923/ai-video-monitor-platform/face/b5dbb640-6575-11f0-a09a-f4f19e042fb5.png,李勇,8192608543,3,1,11,1628573737,2,2025-07-20 14:57:46
28,http://10.21.49.68:30923/ai-video-monitor-platform/face/b5ec2fac-6575-11f0-a09a-f4f19e042fb5.png,周军,3857583876,3,1,8,1300840782,0,2025-07-20 14:57:46
29,http://10.21.49.68:30923/ai-video-monitor-platform/face/b5fc8064-6575-11f0-a09a-f4f19e042fb5.png,吴娟,4323812618,0,2,12,1357666349,0,2025-07-20 14:57:46
30,http://10.21.49.68:30923/ai-video-monitor-platform/face/b60c8414-6575-11f0-a09a-f4f19e042fb5.png,张慧,2102952741,0,4,15,1884940217,0,2025-07-20 14:57:46
31,http://10.21.49.68:30923/ai-video-monitor-platform/face/b63151ea-6575-11f0-a09a-f4f19e042fb5.png,周涛,2097692783,2,3,12,1969713830,1,2025-07-20 14:57:46
32,http://10.21.49.68:30923/ai-video-monitor-platform/face/b642616a-6575-11f0-a09a-f4f19e042fb5.png,王丽,7449106519,1,5,6,1538987590,1,2025-07-20 14:57:46
33,http://10.21.49.68:30923/ai-video-monitor-platform/face/b653cb26-6575-11f0-a09a-f4f19e042fb5.png,李杰,2121695687,2,5,17,1311355322,1,2025-07-20 14:57:46
34,http://10.21.49.68:30923/ai-video-monitor-platform/face/b6648c36-6575-11f0-a09a-f4f19e042fb5.png,张杰,8754695113,0,2,15,1762116028,1,2025-07-20 14:57:46
35,http://10.21.49.68:30923/ai-video-monitor-platform/face/b674743e-6575-11f0-a09a-f4f19e042fb5.png,刘婷,6020438956,2,3,15,1898451231,2,2025-07-20 14:57:46
36,http://10.21.49.68:30923/ai-video-monitor-platform/face/b685d274-6575-11f0-a09a-f4f19e042fb5.png,吴军,0607847848,2,5,16,1660230918,0,2025-07-20 14:57:46
37,http://10.21.49.68:30923/ai-video-monitor-platform/face/b6975ec2-6575-11f0-a09a-f4f19e042fb5.png,周涛,2433806094,2,1,8,1330630720,2,2025-07-20 14:57:46
38,http://10.21.49.68:30923/ai-video-monitor-platform/face/b6a8e642-6575-11f0-a09a-f4f19e042fb5.png,赵丽,8567912442,1,0,5,1307912261,1,2025-07-20 14:57:46
39,http://10.21.49.68:30923/ai-video-monitor-platform/face/b6ba9c8e-6575-11f0-a09a-f4f19e042fb5.png,吴玲,4601508487,3,4,18,1488613605,2,2025-07-20 14:57:46
40,http://10.21.49.68:30923/ai-video-monitor-platform/face/b6cc2a08-6575-11f0-a09a-f4f19e042fb5.png,陈敏,4342208863,2,5,13,1825344406,0,2025-07-20 14:57:46
41,http://10.21.49.68:30923/ai-video-monitor-platform/face/b6dc9f5a-6575-11f0-a09a-f4f19e042fb5.png,王超,2043862525,4,1,8,1365830996,2,2025-07-20 14:57:46
42,http://10.21.49.68:30923/ai-video-monitor-platform/face/b6ed6588-6575-11f0-a09a-f4f19e042fb5.png,陈勇,5873578794,3,5,1,1533279457,1,2025-07-20 14:57:46
43,http://10.21.49.68:30923/ai-video-monitor-platform/face/b6fdbc4e-6575-11f0-a09a-f4f19e042fb5.png,吴强,1408853429,1,2,9,1405479298,0,2025-07-20 14:57:46
44,http://10.21.49.68:30923/ai-video-monitor-platform/face/b70e8146-6575-11f0-a09a-f4f19e042fb5.png,吴勇,7289636322,3,5,8,1330273807,1,2025-07-20 14:57:46
45,http://10.21.49.68:30923/ai-video-monitor-platform/face/b71eac7e-6575-11f0-a09a-f4f19e042fb5.png,王芳,1304292291,1,0,10,1906059976,1,2025-07-20 14:57:46
46,http://10.21.49.68:30923/ai-video-monitor-platform/face/b7305dfc-6575-11f0-a09a-f4f19e042fb5.png,王杰,9085062983,0,2,14,1869953172,2,2025-07-20 14:57:46
47,http://10.21.49.68:30923/ai-video-monitor-platform/face/b73ffbd6-6575-11f0-a09a-f4f19e042fb5.png,吴涛,8320585699,1,4,19,1429752096,1,2025-07-20 14:57:46
48,http://10.21.49.68:30923/ai-video-monitor-platform/face/b7510782-6575-11f0-a09a-f4f19e042fb5.png,赵敏,7791792707,4,3,4,1941062234,1,2025-07-20 14:57:46
49,http://10.21.49.68:30923/ai-video-monitor-platform/face/b76130c6-6575-11f0-a09a-f4f19e042fb5.png,杨强,8071503589,5,2,10,1571055356,0,2025-07-20 14:57:46
50,http://10.21.49.68:30923/ai-video-monitor-platform/face/b774b95c-6575-11f0-a09a-f4f19e042fb5.png,刘芳,9238402375,0,5,3,1941543781,1,2025-07-20 14:57:46
51,http://10.21.49.68:30923/ai-video-monitor-platform/face/b784c63a-6575-11f0-a09a-f4f19e042fb5.png,王玲,5049283805,4,0,14,1925611413,2,2025-07-20 14:57:46
52,http://10.21.49.68:30923/ai-video-monitor-platform/face/b7955bd0-6575-11f0-a09a-f4f19e042fb5.png,李杰,3228426697,1,1,17,1312425420,2,2025-07-20 14:57:46
53,http://10.21.49.68:30923/ai-video-monitor-platform/face/b7a4ed20-6575-11f0-a09a-f4f19e042fb5.png,周强,7229714751,0,4,14,1413764434,2,2025-07-20 14:57:46
54,http://10.21.49.68:30923/ai-video-monitor-platform/face/b7b566c8-6575-11f0-a09a-f4f19e042fb5.png,黄超,5176352773,3,3,12,1366869430,1,2025-07-20 14:57:46
55,http://10.21.49.68:30923/ai-video-monitor-platform/face/b7c56d2a-6575-11f0-a09a-f4f19e042fb5.png,王静,0507569466,2,1,18,1927301721,2,2025-07-20 14:57:46
56,http://10.21.49.68:30923/ai-video-monitor-platform/face/b7d63376-6575-11f0-a09a-f4f19e042fb5.png,赵强,1591517319,5,3,7,1630266005,2,2025-07-20 14:57:46
57,http://10.21.49.68:30923/ai-video-monitor-platform/face/b7e63b90-6575-11f0-a09a-f4f19e042fb5.png,杨强,7838410599,4,5,10,1603850416,0,2025-07-20 14:57:46
58,http://10.21.49.68:30923/ai-video-monitor-platform/face/b7f817b6-6575-11f0-a09a-f4f19e042fb5.png,李娜,4963931147,0,2,13,1646740054,1,2025-07-20 14:57:46
59,http://10.21.49.68:30923/ai-video-monitor-platform/face/b8083e98-6575-11f0-a09a-f4f19e042fb5.png,赵浩,0442106950,5,2,19,1681012035,0,2025-07-20 14:57:46
60,http://10.21.49.68:30923/ai-video-monitor-platform/face/b818dfd2-6575-11f0-a09a-f4f19e042fb5.png,张玲,6037344821,1,3,7,1633037704,2,2025-07-20 14:57:46
61,http://10.21.49.68:30923/ai-video-monitor-platform/face/b8293238-6575-11f0-a09a-f4f19e042fb5.png,张勇,9451001778,5,4,8,1487723592,0,2025-07-20 14:57:46
62,http://10.21.49.68:30923/ai-video-monitor-platform/face/b839ad66-6575-11f0-a09a-f4f19e042fb5.png,张强,4952181702,0,4,4,1570374105,2,2025-07-20 14:57:46
63,http://10.21.49.68:30923/ai-video-monitor-platform/face/b84a757e-6575-11f0-a09a-f4f19e042fb5.png,杨超,1939696263,3,0,5,1660180343,1,2025-07-20 14:57:46
64,http://10.21.49.68:30923/ai-video-monitor-platform/face/b85bb03c-6575-11f0-a09a-f4f19e042fb5.png,吴艳,4827679203,2,3,14,1340537385,2,2025-07-20 14:57:46
65,http://10.21.49.68:30923/ai-video-monitor-platform/face/b86b1d88-6575-11f0-a09a-f4f19e042fb5.png,刘涛,5185227278,3,3,7,1657812705,0,2025-07-20 14:57:46
66,http://10.21.49.68:30923/ai-video-monitor-platform/face/b87aad48-6575-11f0-a09a-f4f19e042fb5.png,黄玲,0267577482,4,2,4,1725540496,0,2025-07-20 14:57:46
67,http://10.21.49.68:30923/ai-video-monitor-platform/face/b88a38d0-6575-11f0-a09a-f4f19e042fb5.png,张强,4123585452,4,1,5,1369949067,0,2025-07-20 14:57:46
68,http://10.21.49.68:30923/ai-video-monitor-platform/face/b89b014c-6575-11f0-a09a-f4f19e042fb5.png,赵丽,3491618028,2,1,13,1631528137,1,2025-07-20 14:57:46
69,http://10.21.49.68:30923/ai-video-monitor-platform/face/b8ac19aa-6575-11f0-a09a-f4f19e042fb5.png,刘玲,2964857053,3,3,6,1739760556,0,2025-07-20 14:57:46
70,http://10.21.49.68:30923/ai-video-monitor-platform/face/b8bc6a76-6575-11f0-a09a-f4f19e042fb5.png,李娜,2836056926,2,1,18,1493620973,0,2025-07-20 14:57:46
71,http://10.21.49.68:30923/ai-video-monitor-platform/face/b8cd3446-6575-11f0-a09a-f4f19e042fb5.png,张玲,7797139388,4,0,13,1518047123,1,2025-07-20 14:57:46
72,http://10.21.49.68:30923/ai-video-monitor-platform/face/b8dd1140-6575-11f0-a09a-f4f19e042fb5.png,吴玲,8442872907,2,5,6,1612692672,2,2025-07-20 14:57:46
73,http://10.21.49.68:30923/ai-video-monitor-platform/face/b8ecf34e-6575-11f0-a09a-f4f19e042fb5.png,赵超,0142333977,5,3,19,1463186977,1,2025-07-20 14:57:46
74,http://10.21.49.68:30923/ai-video-monitor-platform/face/b8fc0a32-6575-11f0-a09a-f4f19e042fb5.png,周涛,5776846811,1,0,7,1898845937,1,2025-07-20 14:57:46
75,http://10.21.49.68:30923/ai-video-monitor-platform/face/b90be6aa-6575-11f0-a09a-f4f19e042fb5.png,吴芳,4600884082,5,4,16,1688424832,2,2025-07-20 14:57:46
76,http://10.21.49.68:30923/ai-video-monitor-platform/face/b91c1318-6575-11f0-a09a-f4f19e042fb5.png,李浩,3857850593,4,1,12,1707757321,1,2025-07-20 14:57:46
77,http://10.21.49.68:30923/ai-video-monitor-platform/face/b92b5634-6575-11f0-a09a-f4f19e042fb5.png,李浩,8673180642,2,0,6,1802950622,2,2025-07-20 14:57:46
78,http://10.21.49.68:30923/ai-video-monitor-platform/face/b93b8086-6575-11f0-a09a-f4f19e042fb5.png,黄敏,7929869907,3,4,7,1803148292,2,2025-07-20 14:57:46
79,http://10.21.49.68:30923/ai-video-monitor-platform/face/b968f872-6575-11f0-a09a-f4f19e042fb5.png,周娟,7631158859,5,4,7,1469699112,0,2025-07-20 14:57:46
80,http://10.21.49.68:30923/ai-video-monitor-platform/face/b97702f0-6575-11f0-a09a-f4f19e042fb5.png,张超,7548560815,5,5,10,1662987065,1,2025-07-20 14:57:46
81,http://10.21.49.68:30923/ai-video-monitor-platform/face/b988184c-6575-11f0-a09a-f4f19e042fb5.png,赵伟,0376835194,2,1,12,1567462557,2,2025-07-20 14:57:46
82,http://10.21.49.68:30923/ai-video-monitor-platform/face/b9984852-6575-11f0-a09a-f4f19e042fb5.png,陈磊,4300056016,0,3,9,1346727943,2,2025-07-20 14:57:46
83,http://10.21.49.68:30923/ai-video-monitor-platform/face/b9a9350e-6575-11f0-a09a-f4f19e042fb5.png,吴宇,8549508074,1,0,9,1395029780,0,2025-07-20 14:57:46
84,http://10.21.49.68:30923/ai-video-monitor-platform/face/b9b9f93e-6575-11f0-a09a-f4f19e042fb5.png,吴强,9422243411,5,0,9,1937575469,2,2025-07-20 14:57:46
85,http://10.21.49.68:30923/ai-video-monitor-platform/face/b9ca284a-6575-11f0-a09a-f4f19e042fb5.png,黄涛,8304989443,2,2,4,1546269757,0,2025-07-20 14:57:46
86,http://10.21.49.68:30923/ai-video-monitor-platform/face/b9db65ce-6575-11f0-a09a-f4f19e042fb5.png,李宇,2466329049,0,1,4,1459818209,2,2025-07-20 14:57:46
87,http://10.21.49.68:30923/ai-video-monitor-platform/face/b9ebde5e-6575-11f0-a09a-f4f19e042fb5.png,赵艳,6840258363,0,1,19,1341069312,0,2025-07-20 14:57:46
88,http://10.21.49.68:30923/ai-video-monitor-platform/face/b9fc5630-6575-11f0-a09a-f4f19e042fb5.png,王芳,1703790585,4,2,10,1493334194,2,2025-07-20 14:57:46
89,http://10.21.49.68:30923/ai-video-monitor-platform/face/ba0d1e98-6575-11f0-a09a-f4f19e042fb5.png,刘玲,8929523720,3,2,12,1459064987,2,2025-07-20 14:57:46
90,http://10.21.49.68:30923/ai-video-monitor-platform/face/ba1dbe4c-6575-11f0-a09a-f4f19e042fb5.png,王杰,8585865740,4,5,14,1880071112,2,2025-07-20 14:57:46
91,http://10.21.49.68:30923/ai-video-monitor-platform/face/ba2deaf6-6575-11f0-a09a-f4f19e042fb5.png,吴超,4030061952,5,1,3,1903982059,1,2025-07-20 14:57:46
92,http://10.21.49.68:30923/ai-video-monitor-platform/face/ba3e17be-6575-11f0-a09a-f4f19e042fb5.png,赵勇,0762706205,0,4,5,1943844358,1,2025-07-20 14:57:46
93,http://10.21.49.68:30923/ai-video-monitor-platform/face/ba4f0736-6575-11f0-a09a-f4f19e042fb5.png,刘军,8774007011,5,1,15,1642387570,2,2025-07-20 14:57:46
94,http://10.21.49.68:30923/ai-video-monitor-platform/face/ba5f7f4e-6575-11f0-a09a-f4f19e042fb5.png,刘宇,2877222786,4,1,15,1449190167,2,2025-07-20 14:57:46
95,http://10.21.49.68:30923/ai-video-monitor-platform/face/ba6fd3bc-6575-11f0-a09a-f4f19e042fb5.png,黄敏,4993161405,4,2,8,1505772060,0,2025-07-20 14:57:46
96,http://10.21.49.68:30923/ai-video-monitor-platform/face/ba804cc4-6575-11f0-a09a-f4f19e042fb5.png,黄军,0848148118,5,3,6,1607342316,0,2025-07-20 14:57:46
97,http://10.21.49.68:30923/ai-video-monitor-platform/face/ba90a34e-6575-11f0-a09a-f4f19e042fb5.png,陈玲,5871781775,2,5,13,1746247830,2,2025-07-20 14:57:46
98,http://10.21.49.68:30923/ai-video-monitor-platform/face/baa07f44-6575-11f0-a09a-f4f19e042fb5.png,王磊,3465185365,4,0,6,1746921753,2,2025-07-20 14:57:46
99,http://10.21.49.68:30923/ai-video-monitor-platform/face/bab0d038-6575-11f0-a09a-f4f19e042fb5.png,陈磊,1504311534,1,0,17,1458160195,2,2025-07-20 14:57:46
100,http://10.21.49.68:30923/ai-video-monitor-platform/face/bac0fbf2-6575-11f0-a09a-f4f19e042fb5.png,杨涛,4838143311,3,4,18,1934947200,2,2025-07-20 14:57:46
101,http://10.21.49.68:30923/ai-video-monitor-platform/face/bad127ac-6575-11f0-a09a-f4f19e042fb5.png,李娜,3347538974,5,3,3,1762816738,0,2025-07-20 14:57:46
102,http://10.21.49.68:30923/ai-video-monitor-platform/face/bae0dea4-6575-11f0-a09a-f4f19e042fb5.png,张玲,8477998775,2,4,4,1907159206,0,2025-07-20 14:57:46
103,http://10.21.49.68:30923/ai-video-monitor-platform/face/baf10af4-6575-11f0-a09a-f4f19e042fb5.png,王艳,9605047877,5,1,13,1654808938,0,2025-07-20 14:57:46
104,http://10.21.49.68:30923/ai-video-monitor-platform/face/bb022032-6575-11f0-a09a-f4f19e042fb5.png,张磊,7094307191,4,1,1,1321022178,0,2025-07-20 14:57:46
105,http://10.21.49.68:30923/ai-video-monitor-platform/face/bb12c054-6575-11f0-a09a-f4f19e042fb5.png,黄静,6616671964,5,2,19,1539872290,0,2025-07-20 14:57:46
106,http://10.21.49.68:30923/ai-video-monitor-platform/face/bb22c5d0-6575-11f0-a09a-f4f19e042fb5.png,刘静,9724344434,2,4,10,1834154289,0,2025-07-20 14:57:46
107,http://10.21.49.68:30923/ai-video-monitor-platform/face/bb32a9e6-6575-11f0-a09a-f4f19e042fb5.png,吴伟,0136145018,3,5,17,1791175653,2,2025-07-20 14:57:46
108,http://10.21.49.68:30923/ai-video-monitor-platform/face/bb445790-6575-11f0-a09a-f4f19e042fb5.png,张娜,9290100409,2,1,16,1939503957,2,2025-07-20 14:57:46
109,http://10.21.49.68:30923/ai-video-monitor-platform/face/bb540dd4-6575-11f0-a09a-f4f19e042fb5.png,李娜,7722394072,0,0,10,1804766554,0,2025-07-20 14:57:46
110,http://10.21.49.68:30923/ai-video-monitor-platform/face/bb63c45e-6575-11f0-a09a-f4f19e042fb5.png,刘超,3842080229,2,3,2,1386776039,2,2025-07-20 14:57:46
111,http://10.21.49.68:30923/ai-video-monitor-platform/face/bb748e06-6575-11f0-a09a-f4f19e042fb5.png,吴娜,3355861832,2,3,4,1972146069,0,2025-07-20 14:57:46
112,http://10.21.49.68:30923/ai-video-monitor-platform/face/bb857cfc-6575-11f0-a09a-f4f19e042fb5.png,李军,5836905590,1,5,8,1840575447,1,2025-07-20 14:57:46
113,http://10.21.49.68:30923/ai-video-monitor-platform/face/bb958796-6575-11f0-a09a-f4f19e042fb5.png,刘磊,4713375871,5,5,4,1843010418,2,2025-07-20 14:57:46
114,http://10.21.49.68:30923/ai-video-monitor-platform/face/bba64a36-6575-11f0-a09a-f4f19e042fb5.png,王超,1144193958,3,2,0,1911248984,1,2025-07-20 14:57:46
115,http://10.21.49.68:30923/ai-video-monitor-platform/face/bbb69b0c-6575-11f0-a09a-f4f19e042fb5.png,周超,4935889658,1,4,17,1346952636,2,2025-07-20 14:57:46
116,http://10.21.49.68:30923/ai-video-monitor-platform/face/bbc6cf18-6575-11f0-a09a-f4f19e042fb5.png,周浩,7002611095,2,1,18,1952559190,2,2025-07-20 14:57:46
117,http://10.21.49.68:30923/ai-video-monitor-platform/face/bbd82d94-6575-11f0-a09a-f4f19e042fb5.png,赵杰,8852812556,5,1,14,1415350117,2,2025-07-20 14:57:46
118,http://10.21.49.68:30923/ai-video-monitor-platform/face/bbe8589a-6575-11f0-a09a-f4f19e042fb5.png,杨涛,2614186241,5,4,3,1959322915,1,2025-07-20 14:57:46
119,http://10.21.49.68:30923/ai-video-monitor-platform/face/bbf83666-6575-11f0-a09a-f4f19e042fb5.png,刘慧,8906406814,2,2,8,1719009949,0,2025-07-20 14:57:46
120,http://10.21.49.68:30923/ai-video-monitor-platform/face/bc358af2-6575-11f0-a09a-f4f19e042fb5.png,王玲,2900226941,3,1,11,1446371262,2,2025-07-20 14:57:46
121,http://10.21.49.68:30923/ai-video-monitor-platform/face/bc4566ac-6575-11f0-a09a-f4f19e042fb5.png,王丽,0666618355,0,1,8,1571786017,1,2025-07-20 14:57:46
122,http://10.21.49.68:30923/ai-video-monitor-platform/face/bc54842a-6575-11f0-a09a-f4f19e042fb5.png,黄静,6872054834,2,4,17,1710521455,1,2025-07-20 14:57:46
123,http://10.21.49.68:30923/ai-video-monitor-platform/face/bc654a30-6575-11f0-a09a-f4f19e042fb5.png,刘磊,8638693332,1,3,8,1827618110,0,2025-07-20 14:57:46
124,http://10.21.49.68:30923/ai-video-monitor-platform/face/bc74dcde-6575-11f0-a09a-f4f19e042fb5.png,陈静,6572711591,2,3,6,1731638725,1,2025-07-20 14:57:46
125,http://10.21.49.68:30923/ai-video-monitor-platform/face/bc84df30-6575-11f0-a09a-f4f19e042fb5.png,陈宇,2365960633,3,0,6,1778424082,2,2025-07-20 14:57:46
126,http://10.21.49.68:30923/ai-video-monitor-platform/face/bc94e470-6575-11f0-a09a-f4f19e042fb5.png,周勇,0399000987,3,1,7,1362956756,2,2025-07-20 14:57:46
127,http://10.21.49.68:30923/ai-video-monitor-platform/face/bca4c1d8-6575-11f0-a09a-f4f19e042fb5.png,杨磊,7512073389,1,4,12,1993247977,1,2025-07-20 14:57:46
128,http://10.21.49.68:30923/ai-video-monitor-platform/face/bcb64cfa-6575-11f0-a09a-f4f19e042fb5.png,陈伟,7438869660,4,3,10,1810594034,2,2025-07-20 14:57:46
129,http://10.21.49.68:30923/ai-video-monitor-platform/face/bcc6019a-6575-11f0-a09a-f4f19e042fb5.png,陈浩,6394084755,2,1,14,1841639638,1,2025-07-20 14:57:46
130,http://10.21.49.68:30923/ai-video-monitor-platform/face/bcd608b0-6575-11f0-a09a-f4f19e042fb5.png,王慧,5693688554,2,3,2,1396910690,0,2025-07-20 14:57:46
131,http://10.21.49.68:30923/ai-video-monitor-platform/face/bce6f832-6575-11f0-a09a-f4f19e042fb5.png,赵磊,2533710601,5,2,1,1479158574,0,2025-07-20 14:57:46
132,http://10.21.49.68:30923/ai-video-monitor-platform/face/bcf6ae62-6575-11f0-a09a-f4f19e042fb5.png,吴军,5499774802,4,2,3,1664939178,1,2025-07-20 14:57:46
133,http://10.21.49.68:30923/ai-video-monitor-platform/face/bd061636-6575-11f0-a09a-f4f19e042fb5.png,张玲,1078230201,0,0,9,1595546409,0,2025-07-20 14:57:46
134,http://10.21.49.68:30923/ai-video-monitor-platform/face/bd15a6aa-6575-11f0-a09a-f4f19e042fb5.png,李磊,3514636984,0,2,14,1890647029,2,2025-07-20 14:57:46
135,http://10.21.49.68:30923/ai-video-monitor-platform/face/bd26ba94-6575-11f0-a09a-f4f19e042fb5.png,杨艳,8330411199,3,1,8,1305686511,2,2025-07-20 14:57:46
136,http://10.21.49.68:30923/ai-video-monitor-platform/face/bd375ee4-6575-11f0-a09a-f4f19e042fb5.png,周磊,0119034310,5,5,4,1829245617,1,2025-07-20 14:57:46
137,http://10.21.49.68:30923/ai-video-monitor-platform/face/bd48c224-6575-11f0-a09a-f4f19e042fb5.png,刘婷,1684233040,4,2,5,1773121887,0,2025-07-20 14:57:46
138,http://10.21.49.68:30923/ai-video-monitor-platform/face/bd593c8a-6575-11f0-a09a-f4f19e042fb5.png,刘丽,2375162899,4,2,14,1863047095,2,2025-07-20 14:57:46
139,http://10.21.49.68:30923/ai-video-monitor-platform/face/bd682e16-6575-11f0-a09a-f4f19e042fb5.png,黄杰,2982055275,5,1,9,1686686594,1,2025-07-20 14:57:46
140,http://10.21.49.68:30923/ai-video-monitor-platform/face/bd799372-6575-11f0-a09a-f4f19e042fb5.png,杨涛,1803277098,1,4,18,1681506800,2,2025-07-20 14:57:46
141,http://10.21.49.68:30923/ai-video-monitor-platform/face/bd8ad100-6575-11f0-a09a-f4f19e042fb5.png,吴玲,8624578631,3,0,6,1808489137,1,2025-07-20 14:57:46
142,http://10.21.49.68:30923/ai-video-monitor-platform/face/bd9c351c-6575-11f0-a09a-f4f19e042fb5.png,吴艳,4622701008,5,0,5,1466458414,0,2025-07-20 14:57:46
143,http://10.21.49.68:30923/ai-video-monitor-platform/face/bdad9ac8-6575-11f0-a09a-f4f19e042fb5.png,李娜,8330601937,2,2,6,1558864809,1,2025-07-20 14:57:46
144,http://10.21.49.68:30923/ai-video-monitor-platform/face/bdbd9f22-6575-11f0-a09a-f4f19e042fb5.png,黄浩,7902248900,1,3,5,1378665493,0,2025-07-20 14:57:46
145,http://10.21.49.68:30923/ai-video-monitor-platform/face/bdceb262-6575-11f0-a09a-f4f19e042fb5.png,李磊,6816191306,1,2,17,1511768003,2,2025-07-20 14:57:46
146,http://10.21.49.68:30923/ai-video-monitor-platform/face/bdddf3d0-6575-11f0-a09a-f4f19e042fb5.png,陈伟,4968148871,5,4,8,1649406854,2,2025-07-20 14:57:46
147,http://10.21.49.68:30923/ai-video-monitor-platform/face/bdedad3e-6575-11f0-a09a-f4f19e042fb5.png,陈艳,9313495100,0,1,6,1852716647,1,2025-07-20 14:57:46
148,http://10.21.49.68:30923/ai-video-monitor-platform/face/bdfd8e8e-6575-11f0-a09a-f4f19e042fb5.png,吴静,7582794475,3,1,8,1318241600,0,2025-07-20 14:57:46
